venue_name,home_team_name,pitch_name,pitch_type,zone,zone_description,p_throws,total_pitches,strike_count,ball_count,in_play_count,single_count,double_count,triple_count,home_run_count,sac_fly_count,sac_bunt_count,field_out_count,force_out_count,fielders_choice_count,fielders_choice_out_count,gidp_count,double_play_count,error_count
Comerica Park,Detroit Tigers,Curveball,CU,2,upper middle inside the strike zone,R,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Sweeper,ST,9,lower right inside the strike zone,L,15,9,2,4,1,0,0,0,0,0,2,0,0,0,1,0,0
Comerica Park,Detroit Tigers,Sweeper,ST,2,upper middle inside the strike zone,L,14,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Curveball,CU,2,upper middle inside the strike zone,L,14,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,6,middle right inside the strike zone,R,14,8,0,6,2,0,0,0,0,0,4,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,6,middle right inside the strike zone,R,14,7,0,7,0,1,0,3,0,0,2,0,0,0,0,0,1
Comerica Park,Detroit Tigers,Knuckle curve,KC,2,upper middle inside the strike zone,R,14,8,1,5,0,0,0,1,0,0,4,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,1,upper left inside the strike zone,R,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Cutter,FC,3,upper right inside the strike zone,L,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slider,SL,11,up and left outside the strike zone,L,13,1,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slider,SL,1,upper left inside the strike zone,L,11,8,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Sweeper,ST,3,upper right inside the strike zone,L,10,8,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Curveball,CU,3,upper right inside the strike zone,L,10,6,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Curveball,CU,3,upper right inside the strike zone,R,9,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Curveball,CU,12,up and right outside the strike zone,R,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Changeup,CH,3,upper right inside the strike zone,R,9,6,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Changeup,CH,11,up and left outside the strike zone,L,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,13,low and left outside the strike zone,L,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,13,low and left outside the strike zone,L,9,2,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,2,upper middle inside the strike zone,R,7,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,12,up and right outside the strike zone,R,7,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Changeup,CH,12,up and right outside the strike zone,R,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Changeup,CH,1,upper left inside the strike zone,L,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Curveball,CU,11,up and left outside the strike zone,L,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Eephus,EP,14,low and right outside the strike zone,R,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,13,low and left outside the strike zone,R,7,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,8,lower middle inside the strike zone,R,7,5,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,11,up and left outside the strike zone,R,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Sweeper,ST,1,upper left inside the strike zone,L,6,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,12,up and right outside the strike zone,L,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,12,up and right outside the strike zone,L,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,9,lower right inside the strike zone,L,6,2,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,3,upper right inside the strike zone,R,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,14,low and right outside the strike zone,R,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Eephus,EP,5,middle middle inside the strike zone,R,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Eephus,EP,11,up and left outside the strike zone,R,5,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,9,lower right inside the strike zone,R,5,2,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0
Comerica Park,Detroit Tigers,Slurve,SV,5,middle middle inside the strike zone,R,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,6,middle right inside the strike zone,R,5,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,1,upper left inside the strike zone,R,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,2,upper middle inside the strike zone,R,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Screwball,SC,14,low and right outside the strike zone,R,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Eephus,EP,12,up and right outside the strike zone,R,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,4,middle left inside the strike zone,R,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,2,upper middle inside the strike zone,R,4,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0
Comerica Park,Detroit Tigers,Curveball,CU,1,upper left inside the strike zone,L,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Cutter-sinker,CS,11,up and left outside the strike zone,R,4,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,12,up and right outside the strike zone,L,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,8,lower middle inside the strike zone,L,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,7,lower left inside the strike zone,L,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,8,lower middle inside the strike zone,L,3,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,13,low and left outside the strike zone,L,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,11,up and left outside the strike zone,R,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Eephus,EP,6,middle right inside the strike zone,R,3,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Screwball,SC,11,up and left outside the strike zone,R,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,4,middle left inside the strike zone,R,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,7,lower left inside the strike zone,R,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,12,up and right outside the strike zone,R,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Eephus,EP,13,low and left outside the strike zone,R,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,5,middle middle inside the strike zone,R,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,6,middle right inside the strike zone,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,11,up and left outside the strike zone,L,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,3,upper right inside the strike zone,L,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,5,middle middle inside the strike zone,L,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Cutter-sinker,CS,12,up and right outside the strike zone,R,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,5,middle middle inside the strike zone,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,3,upper right inside the strike zone,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,12,up and right outside the strike zone,R,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,3,upper right inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,4,middle left inside the strike zone,L,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Splitter,FS,6,middle right inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,6,middle right inside the strike zone,L,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,2,upper middle inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Knuckle curve,KC,14,low and right outside the strike zone,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Cutter-sinker,CS,13,low and left outside the strike zone,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Cutter-sinker,CS,1,upper left inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Cutter-sinker,CS,5,middle middle inside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Cutter-sinker,CS,8,lower middle inside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,8,lower middle inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,2,upper middle inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,1,upper left inside the strike zone,R,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Fastball,FA,3,upper right inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Eephus,EP,3,upper right inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,11,up and left outside the strike zone,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Slurve,SV,14,low and right outside the strike zone,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Screwball,SC,2,upper middle inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Screwball,SC,7,lower left inside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Comerica Park,Detroit Tigers,Pitchout,PO,11,up and left outside the strike zone,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,11,up and left outside the strike zone,R,1157,291,795,71,21,2,0,6,3,0,37,1,0,0,0,1,0
Daikin Park,Hoston Astros,Slider,SL,14,low and right outside the strike zone,R,1147,373,660,88,21,1,0,4,0,0,56,1,0,0,3,1,1
Daikin Park,Hoston Astros,Four-seam fastball,FF,12,up and right outside the strike zone,R,835,229,537,69,17,2,0,2,1,0,43,2,0,0,1,0,1
Daikin Park,Hoston Astros,Four-seam fastball,FF,2,upper middle inside the strike zone,R,528,385,7,136,18,6,0,11,1,1,91,5,0,0,1,0,2
Daikin Park,Hoston Astros,Sweeper,ST,14,low and right outside the strike zone,R,511,135,331,38,9,2,0,0,1,0,22,3,0,0,0,0,1
Daikin Park,Hoston Astros,Changeup,CH,13,low and left outside the strike zone,R,509,142,309,54,7,4,0,0,0,0,38,1,0,0,4,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,5,middle middle inside the strike zone,R,503,321,0,182,40,15,3,20,3,0,98,2,0,0,1,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,14,low and right outside the strike zone,R,478,77,390,11,4,0,0,0,0,0,7,0,0,0,0,0,0
Daikin Park,Hoston Astros,Curveball,CU,14,low and right outside the strike zone,R,478,127,294,27,6,2,0,0,0,0,15,2,0,0,2,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,6,middle right inside the strike zone,R,414,300,5,109,24,3,0,6,0,1,72,1,0,0,2,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,1,upper left inside the strike zone,R,411,310,23,78,13,5,0,6,2,0,50,0,0,0,2,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,3,upper right inside the strike zone,R,389,280,25,84,6,5,0,5,1,0,63,2,1,0,1,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,4,middle left inside the strike zone,R,365,245,4,116,29,16,0,5,3,0,61,2,0,0,0,0,0
Daikin Park,Hoston Astros,Cutter,FC,14,low and right outside the strike zone,R,365,100,236,26,6,1,0,0,0,0,16,0,0,0,2,0,1
Daikin Park,Hoston Astros,Four-seam fastball,FF,12,up and right outside the strike zone,L,351,113,225,13,2,0,0,0,0,0,10,0,0,0,1,0,0
Daikin Park,Hoston Astros,Slider,SL,13,low and left outside the strike zone,L,340,125,187,11,6,0,0,0,0,0,4,0,0,0,1,0,0
Daikin Park,Hoston Astros,Sinker,SI,11,up and left outside the strike zone,R,337,104,180,53,14,1,0,0,0,0,32,1,0,0,4,0,1
Daikin Park,Hoston Astros,Changeup,CH,14,low and right outside the strike zone,R,334,64,252,10,1,0,0,0,0,0,8,0,0,0,0,0,1
Daikin Park,Hoston Astros,Sinker,SI,13,low and left outside the strike zone,R,295,81,176,38,11,3,0,0,0,1,19,1,0,1,1,0,1
Daikin Park,Hoston Astros,Curveball,CU,13,low and left outside the strike zone,L,292,74,182,6,2,1,0,0,0,0,3,0,0,0,0,0,0
Daikin Park,Hoston Astros,Slider,SL,9,lower right inside the strike zone,R,272,175,9,88,17,2,0,3,2,1,55,1,1,0,4,0,2
Daikin Park,Hoston Astros,Changeup,CH,14,low and right outside the strike zone,L,234,80,118,30,11,0,0,0,0,0,17,2,0,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,11,up and left outside the strike zone,L,230,59,147,24,3,2,0,1,1,0,17,0,0,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,8,lower middle inside the strike zone,R,225,149,9,67,15,3,2,5,0,0,40,2,0,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,13,low and left outside the strike zone,R,223,43,171,9,2,1,0,1,0,0,5,0,0,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,9,lower right inside the strike zone,R,219,151,29,39,9,4,0,0,0,0,25,1,0,0,0,0,0
Daikin Park,Hoston Astros,Slider,SL,6,middle right inside the strike zone,R,214,133,0,81,16,3,0,2,0,1,50,4,0,1,4,0,0
Daikin Park,Hoston Astros,Sinker,SI,14,low and right outside the strike zone,R,204,27,174,3,1,0,0,0,0,0,2,0,0,0,0,0,0
Daikin Park,Hoston Astros,Sinker,SI,13,low and left outside the strike zone,L,197,26,161,10,3,0,0,2,0,0,5,0,0,0,0,0,0
Daikin Park,Hoston Astros,Changeup,CH,11,up and left outside the strike zone,R,195,37,140,18,4,1,0,0,0,0,7,3,0,0,1,0,2
Daikin Park,Hoston Astros,Sinker,SI,12,up and right outside the strike zone,L,192,44,130,18,5,1,0,0,0,0,11,0,0,0,1,0,0
Daikin Park,Hoston Astros,Cutter,FC,12,up and right outside the strike zone,R,179,53,112,14,4,1,0,0,0,0,9,0,0,0,0,0,0
Daikin Park,Hoston Astros,Slider,SL,8,lower middle inside the strike zone,R,178,122,6,50,8,2,0,5,3,0,25,3,0,1,3,0,0
Daikin Park,Hoston Astros,Splitter,FS,14,low and right outside the strike zone,R,173,43,116,12,2,0,0,0,0,0,9,0,0,0,1,0,0
Daikin Park,Hoston Astros,Sinker,SI,4,middle left inside the strike zone,R,172,92,0,80,20,3,0,1,1,1,50,2,0,0,1,0,1
Daikin Park,Hoston Astros,Sinker,SI,5,middle middle inside the strike zone,R,166,93,0,73,24,5,1,1,0,0,35,2,2,0,2,0,1
Daikin Park,Hoston Astros,Splitter,FS,13,low and left outside the strike zone,R,165,55,86,17,4,1,0,0,0,0,10,1,0,0,0,1,0
Daikin Park,Hoston Astros,Slider,SL,5,middle middle inside the strike zone,R,159,90,0,69,8,10,0,7,0,0,41,1,0,0,2,0,0
Daikin Park,Hoston Astros,Slider,SL,12,up and right outside the strike zone,R,158,52,89,17,3,1,0,0,0,0,13,0,0,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,7,lower left inside the strike zone,R,156,115,16,25,8,1,0,0,0,0,13,0,0,0,1,0,2
Daikin Park,Hoston Astros,Changeup,CH,13,low and left outside the strike zone,L,154,36,108,6,1,1,0,0,0,0,3,1,0,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,2,upper middle inside the strike zone,L,145,104,0,41,6,4,0,3,0,0,27,0,0,0,1,0,0
Daikin Park,Hoston Astros,Changeup,CH,7,lower left inside the strike zone,R,143,93,5,45,12,3,1,2,1,0,19,3,0,0,3,1,0
Daikin Park,Hoston Astros,Changeup,CH,8,lower middle inside the strike zone,R,141,84,6,51,11,5,0,6,0,0,26,0,0,0,3,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,13,low and left outside the strike zone,L,137,11,116,10,0,0,0,1,0,0,7,1,0,1,0,0,0
Daikin Park,Hoston Astros,Sinker,SI,7,lower left inside the strike zone,R,137,67,6,64,16,4,0,0,1,0,34,4,0,0,3,0,2
Daikin Park,Hoston Astros,Four-seam fastball,FF,5,middle middle inside the strike zone,L,133,93,0,40,9,2,0,1,0,0,27,0,0,1,0,0,0
Daikin Park,Hoston Astros,Knuckle curve,KC,14,low and right outside the strike zone,R,131,28,88,5,3,0,0,0,0,0,2,0,0,0,0,0,0
Daikin Park,Hoston Astros,Slider,SL,13,low and left outside the strike zone,R,131,46,77,8,2,0,0,0,0,0,6,0,0,0,0,0,0
Daikin Park,Hoston Astros,Sinker,SI,11,up and left outside the strike zone,L,130,37,88,5,1,0,0,1,0,0,3,0,0,0,0,0,0
Daikin Park,Hoston Astros,Sinker,SI,8,lower middle inside the strike zone,R,128,68,6,54,13,7,0,1,0,0,24,1,0,1,7,0,0
Daikin Park,Hoston Astros,Sinker,SI,14,low and right outside the strike zone,L,126,29,83,14,4,0,0,0,0,0,6,2,0,0,2,0,0
Daikin Park,Hoston Astros,Sweeper,ST,13,low and left outside the strike zone,L,124,32,80,10,3,0,0,0,0,0,6,0,0,0,1,0,0
Daikin Park,Hoston Astros,Sinker,SI,5,middle middle inside the strike zone,L,123,80,0,43,9,2,0,4,0,1,25,1,0,0,1,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,4,middle left inside the strike zone,L,120,76,3,41,5,3,0,1,0,0,28,1,0,0,1,0,2
Daikin Park,Hoston Astros,Changeup,CH,4,middle left inside the strike zone,R,115,64,0,51,8,1,1,3,1,0,36,1,0,0,0,0,0
Daikin Park,Hoston Astros,Changeup,CH,12,up and right outside the strike zone,L,115,16,86,13,3,1,0,0,0,0,7,0,0,0,0,0,2
Daikin Park,Hoston Astros,Sinker,SI,6,middle right inside the strike zone,L,115,66,1,48,6,5,1,4,0,0,27,1,1,0,2,0,1
Daikin Park,Hoston Astros,Sinker,SI,1,upper left inside the strike zone,R,113,62,2,49,12,1,0,4,0,1,28,1,1,0,1,0,0
Daikin Park,Hoston Astros,Sinker,SI,8,lower middle inside the strike zone,L,108,67,6,35,4,0,0,2,0,0,22,1,0,0,6,0,0
Daikin Park,Hoston Astros,Cutter,FC,6,middle right inside the strike zone,R,108,61,2,45,4,3,0,2,1,0,27,2,0,0,3,1,2
Daikin Park,Hoston Astros,Four-seam fastball,FF,1,upper left inside the strike zone,L,108,76,4,28,8,1,0,1,0,0,16,2,0,0,0,0,0
Daikin Park,Hoston Astros,Curveball,CU,13,low and left outside the strike zone,R,107,34,60,8,2,0,0,0,0,0,5,0,0,0,0,0,1
Daikin Park,Hoston Astros,Slider,SL,11,up and left outside the strike zone,R,107,16,86,5,2,0,0,0,0,0,3,0,0,0,0,0,0
Daikin Park,Hoston Astros,Slider,SL,2,upper middle inside the strike zone,R,106,79,2,25,4,1,0,2,1,0,14,0,0,0,2,1,0
Daikin Park,Hoston Astros,Cutter,FC,11,up and left outside the strike zone,R,106,28,75,3,0,0,0,0,0,0,3,0,0,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,3,upper right inside the strike zone,L,105,81,6,18,6,0,0,1,0,0,10,1,0,0,0,0,0
Daikin Park,Hoston Astros,Cutter,FC,13,low and left outside the strike zone,L,104,38,58,8,1,1,0,0,0,0,6,0,0,0,0,0,0
Daikin Park,Hoston Astros,Cutter,FC,5,middle middle inside the strike zone,R,103,59,0,44,6,7,1,2,0,0,26,1,1,0,0,0,0
Daikin Park,Hoston Astros,Four-seam fastball,FF,6,middle right inside the strike zone,L,100,71,0,29,6,3,0,3,0,0,15,2,0,0,0,0,0
Daikin Park,Hoston Astros,Curveball,CU,5,middle middle inside the strike zone,R,99,65,0,34,5,3,0,1,0,0,21,2,0,0,1,1,0
Daikin Park,Hoston Astros,Curveball,CU,8,lower middle inside the strike zone,R,98,67,2,29,9,2,0,1,1,1,12,0,0,0,2,1,0
Daikin Park,Hoston Astros,Cutter,FC,3,upper right inside the strike zone,R,98,64,5,29,5,2,0,2,0,0,19,0,0,0,1,0,0
Daikin Park,Hoston Astros,Slider,SL,4,middle left inside the strike zone,R,96,76,2,18,5,1,0,2,0,0,8,1,0,0,1,0,0
Daikin Park,Hoston Astros,Slider,SL,14,low and right outside the strike zone,L,96,32,58,4,1,1,0,0,0,0,2,0,0,0,0,0,0
Daikin Park,Hoston Astros,Sinker,SI,3,upper right inside the strike zone,L,95,65,4,26,9,5,0,0,0,0,12,0,0,0,0,0,0
Daikin Park,Hoston Astros,Curveball,CU,11,up and left outside the strike zone,R,95,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daikin Park,Hoston Astros,Sinker,SI,4,middle left inside the strike zone,L,94,73,1,20,4,1,0,0,0,0,10,1,0,0,4,0,0
Daikin Park,Hoston Astros,Sinker,SI,2,upper middle inside the strike zone,L,92,70,1,21,5,1,0,0,1,0,12,1,0,0,0,0,1
Daikin Park,Hoston Astros,Sinker,SI,7,lower left inside the strike zone,L,91,71,6,14,5,0,0,0,0,0,8,1,0,0,0,0,0
Daikin Park,Hoston Astros,Sweeper,ST,9,lower right inside the strike zone,R,91,54,4,33,5,4,0,3,0,0,20,0,0,0,0,0,1
Daikin Park,Hoston Astros,Sinker,SI,9,lower right inside the strike zone,R,89,59,13,17,6,1,0,0,0,0,9,0,0,0,1,0,0
Daikin Park,Hoston Astros,Changeup,CH,5,middle middle inside the strike zone,R,86,53,0,33,4,1,1,1,1,0,23,1,0,1,0,0,0
Daikin Park,Hoston Astros,Cutter,FC,2,upper middle inside the strike zone,R,85,56,4,25,5,3,0,2,0,0,13,0,0,0,0,1,1
Daikin Park,Hoston Astros,Sinker,SI,6,middle right inside the strike zone,R,85,74,1,10,2,0,0,2,0,0,6,0,0,0,0,0,0
Daikin Park,Hoston Astros,Curveball,CU,9,lower right inside the strike zone,R,83,62,4,17,1,0,0,1,0,0,12,2,0,0,1,0,0
Daikin Park,Hoston Astros,Cutter,FC,9,lower right inside the strike zone,R,82,53,4,25,6,0,0,1,0,0,14,2,0,0,2,0,0
Daikin Park,Hoston Astros,Changeup,CH,9,lower right inside the strike zone,L,81,41,2,38,9,0,0,1,0,1,21,2,1,0,3,0,0
Daikin Park,Hoston Astros,Slider,SL,5,middle middle inside the strike zone,L,81,47,0,34,9,1,0,2,0,0,20,0,0,0,2,0,0
Daikin Park,Hoston Astros,Slider,SL,8,lower middle inside the strike zone,L,80,49,4,27,7,3,0,2,0,0,15,0,0,0,0,0,0
Daikin Park,Hoston Astros,Sweeper,ST,5,middle middle inside the strike zone,R,78,51,0,27,4,5,0,5,0,0,13,0,0,0,0,0,0
Daikin Park,Hoston Astros,Sweeper,ST,6,middle right inside the strike zone,R,78,41,0,37,9,3,0,2,0,0,22,0,0,0,1,0,0
Daikin Park,Hoston Astros,Slider,SL,7,lower left inside the strike zone,R,75,48,4,23,6,2,0,1,0,0,14,0,0,0,0,0,0
Daikin Park,Hoston Astros,Changeup,CH,9,lower right inside the strike zone,R,75,50,11,14,0,1,0,2,0,0,10,1,0,0,0,0,0
Daikin Park,Hoston Astros,Curveball,CU,8,lower middle inside the strike zone,L,74,51,3,20,3,2,0,2,0,0,10,1,0,0,1,0,1
Daikin Park,Hoston Astros,Slider,SL,3,upper right inside the strike zone,R,74,51,4,19,3,0,0,2,2,0,12,0,0,0,0,0,0
Daikin Park,Hoston Astros,Sinker,SI,2,upper middle inside the strike zone,R,74,50,0,24,4,1,1,1,0,0,15,1,0,0,1,0,0
Daikin Park,Hoston Astros,Curveball,CU,14,low and right outside the strike zone,L,73,17,44,10,4,0,0,0,0,0,5,0,0,0,0,0,1
Daikin Park,Hoston Astros,Sinker,SI,9,lower right inside the strike zone,L,72,37,7,28,6,1,0,0,0,0,16,2,0,0,2,0,1
Daikin Park,Hoston Astros,Sinker,SI,12,up and right outside the strike zone,R,72,20,50,2,0,0,0,0,0,0,2,0,0,0,0,0,0
